timestamp,symbol,price
2025-09-16T12:21:42.823283,AAPL,144.12
2025-09-16T12:21:42.838013,AAPL,145.35
2025-09-16T12:21:42.855506,AAPL,146.38
2025-09-16T12:21:42.868153,AAPL,144.82
2025-09-16T12:21:42.878306,AAPL,145.7
2025-09-16T12:21:42.890347,AAPL,144.62
2025-09-16T12:21:42.903329,AAPL,141.8
2025-09-16T12:21:42.914124,AAPL,145.59
2025-09-16T12:21:42.924305,AAPL,148.77
2025-09-16T12:21:42.936836,AAPL,149.75
2025-09-16T12:21:42.948267,AAPL,150.33
2025-09-16T12:21:42.958317,AAPL,148.63
2025-09-16T12:21:42.970847,AAPL,143.33
2025-09-16T12:21:42.983371,AAPL,142.2
2025-09-16T12:21:42.995338,AAPL,141.73
2025-09-16T12:21:43.006295,AAPL,136.98
2025-09-16T12:21:43.018823,AAPL,137.72
2025-09-16T12:21:43.031358,AAPL,137.92
2025-09-16T12:21:43.043908,AAPL,143.47
2025-09-16T12:21:43.056313,AAPL,143.09
2025-09-16T12:21:43.068852,AAPL,142.9
2025-09-16T12:21:43.081381,AAPL,148.99
2025-09-16T12:21:43.093903,AAPL,151.77
2025-09-16T12:21:43.106427,AAPL,154.55
2025-09-16T12:21:43.118959,AAPL,161.11
2025-09-16T12:21:43.131483,AAPL,162.73
2025-09-16T12:21:43.144023,AAPL,164.79
2025-09-16T12:21:43.156313,AAPL,163.0
2025-09-16T12:21:43.168848,AAPL,161.54
2025-09-16T12:21:43.181390,AAPL,162.01
2025-09-16T12:21:43.193936,AAPL,163.1
2025-09-16T12:21:43.206313,AAPL,164.26
2025-09-16T12:21:43.221467,AAPL,167.41
2025-09-16T12:21:43.232614,AAPL,167.28
2025-09-16T12:21:43.245258,AAPL,164.3
2025-09-16T12:21:43.256238,AAPL,164.94
2025-09-16T12:21:43.266448,AAPL,165.15
2025-09-16T12:21:43.277607,AAPL,162.81
2025-09-16T12:21:43.289662,AAPL,162.02
2025-09-16T12:21:43.301423,AAPL,160.97
2025-09-16T12:21:43.314027,AAPL,165.39
2025-09-16T12:21:43.325409,AAPL,161.29
2025-09-16T12:21:43.338010,AAPL,155.5
2025-09-16T12:21:43.350596,AAPL,154.71
2025-09-16T12:21:43.363206,AAPL,149.64
2025-09-16T12:21:43.375821,AAPL,154.26
2025-09-16T12:21:43.388433,AAPL,154.63
2025-09-16T12:21:43.401020,AAPL,154.99
2025-09-16T12:21:43.413589,AAPL,154.88
2025-09-16T12:21:43.426138,AAPL,155.6
2025-09-16T12:21:43.438700,AAPL,159.04
2025-09-16T12:21:43.451258,AAPL,159.89
2025-09-16T12:21:43.463821,AAPL,159.06
2025-09-16T12:21:43.476364,AAPL,159.38
2025-09-16T12:21:43.488279,AAPL,158.96
2025-09-16T12:21:43.499896,AAPL,158.74
2025-09-16T12:21:43.512513,AAPL,157.04
2025-09-16T12:21:43.523048,AAPL,157.7
2025-09-16T12:21:43.535655,AAPL,154.62
2025-09-16T12:21:43.546305,AAPL,153.95
2025-09-16T12:21:43.557790,AAPL,155.03
2025-09-16T12:21:43.568611,AAPL,153.56
2025-09-16T12:21:43.581216,AAPL,153.43
2025-09-16T12:21:43.593825,AAPL,158.99
2025-09-16T12:21:43.606448,AAPL,156.72
2025-09-16T12:21:43.617220,AAPL,157.07
2025-09-16T12:21:43.627684,AAPL,157.98
2025-09-16T12:21:43.639804,AAPL,161.83
2025-09-16T12:21:43.652999,AAPL,161.34
2025-09-16T12:21:43.665623,AAPL,159.15
2025-09-16T12:21:43.678232,AAPL,154.85
2025-09-16T12:21:43.690519,AAPL,154.21
2025-09-16T12:21:43.703140,AAPL,156.58
2025-09-16T12:21:43.715729,AAPL,157.25
2025-09-16T12:21:43.728289,AAPL,157.88
2025-09-16T12:21:43.739643,AAPL,156.83
2025-09-16T12:21:43.752187,AAPL,156.76
2025-09-16T12:21:43.764777,AAPL,155.97
2025-09-16T12:21:43.776681,AAPL,156.65
2025-09-16T12:21:43.786852,AAPL,152.71
2025-09-16T12:21:43.797465,AAPL,150.86
2025-09-16T12:21:43.810072,AAPL,154.24
2025-09-16T12:21:43.821865,AAPL,151.3
2025-09-16T12:21:43.834504,AAPL,150.88
2025-09-16T12:21:43.847146,AAPL,148.16
2025-09-16T12:21:43.859763,AAPL,145.32
2025-09-16T12:21:43.872375,AAPL,145.26
2025-09-16T12:21:43.882950,AAPL,147.25
2025-09-16T12:21:43.895587,AAPL,147.12
2025-09-16T12:21:43.906385,AAPL,144.07
2025-09-16T12:21:43.919008,AAPL,143.91
2025-09-16T12:21:43.929984,AAPL,146.08
2025-09-16T12:21:43.941858,AAPL,149.7
2025-09-16T12:21:43.954452,AAPL,148.74
2025-09-16T12:21:43.965192,AAPL,149.2
2025-09-16T12:21:43.977769,AAPL,151.2
2025-09-16T12:21:43.989668,AAPL,147.68
2025-09-16T12:21:44.000803,AAPL,145.04
2025-09-16T12:21:44.013356,AAPL,144.81
2025-09-16T12:21:44.025911,AAPL,143.67
2025-09-16T12:21:44.038490,AAPL,149.93
2025-09-16T12:21:44.051106,AAPL,148.39
2025-09-16T12:21:44.063702,AAPL,146.55
2025-09-16T12:21:44.076285,AAPL,144.58
2025-09-16T12:21:44.087469,AAPL,143.42
2025-09-16T12:21:44.100080,AAPL,141.77
2025-09-16T12:21:44.112709,AAPL,144.65
2025-09-16T12:21:44.124404,AAPL,141.24
2025-09-16T12:21:44.137039,AAPL,141.38
2025-09-16T12:21:44.149349,AAPL,140.14
2025-09-16T12:21:44.161955,AAPL,132.47
2025-09-16T12:21:44.173023,AAPL,132.73
2025-09-16T12:21:44.184563,AAPL,127.7
2025-09-16T12:21:44.197172,AAPL,129.51
2025-09-16T12:21:44.209788,AAPL,128.54
2025-09-16T12:21:44.222406,AAPL,126.48
2025-09-16T12:21:44.234437,AAPL,126.66
2025-09-16T12:21:44.247037,AAPL,126.58
2025-09-16T12:21:44.259543,AAPL,125.47
2025-09-16T12:21:44.271860,AAPL,123.0
2025-09-16T12:21:44.284462,AAPL,123.73
2025-09-16T12:21:44.297053,AAPL,125.81
2025-09-16T12:21:44.309717,AAPL,126.15
2025-09-16T12:21:44.320816,AAPL,123.53
2025-09-16T12:21:44.333432,AAPL,123.42
2025-09-16T12:21:44.346005,AAPL,122.98
2025-09-16T12:21:44.358553,AAPL,123.78
2025-09-16T12:21:44.370764,AAPL,122.34
2025-09-16T12:21:44.383414,AAPL,122.1
2025-09-16T12:21:44.396026,AAPL,121.93
2025-09-16T12:21:44.408655,AAPL,119.18
2025-09-16T12:21:44.419679,AAPL,115.88
2025-09-16T12:21:44.430804,AAPL,117.95
2025-09-16T12:21:44.443400,AAPL,118.81
2025-09-16T12:21:44.455986,AAPL,118.71
2025-09-16T12:21:44.468583,AAPL,120.64
2025-09-16T12:21:44.480802,AAPL,122.72
2025-09-16T12:21:44.493408,AAPL,122.35
2025-09-16T12:21:44.503875,AAPL,123.76
2025-09-16T12:21:44.516474,AAPL,124.54
2025-09-16T12:21:44.529058,AAPL,126.38
2025-09-16T12:21:44.539690,AAPL,125.03
2025-09-16T12:21:44.551960,AAPL,123.76
2025-09-16T12:21:44.564565,AAPL,123.6
2025-09-16T12:21:44.577184,AAPL,125.84
2025-09-16T12:21:44.589700,AAPL,129.05
2025-09-16T12:21:44.601146,AAPL,132.24
2025-09-16T12:21:44.613613,AAPL,129.58
2025-09-16T12:21:44.626224,AAPL,127.73
2025-09-16T12:21:44.638521,AAPL,132.5
2025-09-16T12:21:44.651057,AAPL,133.11
2025-09-16T12:21:44.663650,AAPL,133.96
2025-09-16T12:21:44.676238,AAPL,133.38
2025-09-16T12:21:44.688874,AAPL,130.65
2025-09-16T12:21:44.701484,AAPL,133.92
2025-09-16T12:21:44.713806,AAPL,136.14
2025-09-16T12:21:44.726396,AAPL,136.77
2025-09-16T12:21:44.738998,AAPL,136.65
2025-09-16T12:21:44.751601,AAPL,133.59
2025-09-16T12:21:44.764119,AAPL,134.83
2025-09-16T12:21:44.775441,AAPL,134.65
2025-09-16T12:21:44.788068,AAPL,131.87
2025-09-16T12:21:44.800672,AAPL,133.41
2025-09-16T12:21:44.813270,AAPL,138.11
2025-09-16T12:21:44.824077,AAPL,136.6
2025-09-16T12:21:44.836685,AAPL,132.55
2025-09-16T12:21:44.849292,AAPL,134.73
2025-09-16T12:21:44.861881,AAPL,137.62
2025-09-16T12:21:44.873301,AAPL,142.22
2025-09-16T12:21:44.884562,AAPL,144.1
2025-09-16T12:21:44.897164,AAPL,145.26
2025-09-16T12:21:44.907309,AAPL,142.03
2025-09-16T12:21:44.918548,AAPL,144.43
2025-09-16T12:21:44.931104,AAPL,147.13
2025-09-16T12:21:44.943641,AAPL,142.14
2025-09-16T12:21:44.956181,AAPL,144.21
2025-09-16T12:21:44.968756,AAPL,142.11
2025-09-16T12:21:44.981340,AAPL,141.63
2025-09-16T12:21:44.991619,AAPL,142.08
2025-09-16T12:21:45.004205,AAPL,132.53
2025-09-16T12:21:45.014991,AAPL,132.13
2025-09-16T12:21:45.026272,AAPL,134.18
2025-09-16T12:21:45.038509,AAPL,138.55
2025-09-16T12:21:45.048789,AAPL,137.38
2025-09-16T12:21:45.061375,AAPL,138.67
2025-09-16T12:21:45.073963,AAPL,138.67
2025-09-16T12:21:45.086553,AAPL,135.65
2025-09-16T12:21:45.099141,AAPL,136.76
2025-09-16T12:21:45.110878,AAPL,135.89
2025-09-16T12:21:45.122953,AAPL,136.36
2025-09-16T12:21:45.135571,AAPL,135.22
2025-09-16T12:21:45.148311,AAPL,136.84
2025-09-16T12:21:45.160924,AAPL,135.91
2025-09-16T12:21:45.172587,AAPL,130.7
2025-09-16T12:21:45.185209,AAPL,134.36
2025-09-16T12:21:45.197846,AAPL,136.51
2025-09-16T12:21:45.210449,AAPL,134.49
2025-09-16T12:21:45.222960,AAPL,136.16
2025-09-16T12:21:45.234239,AAPL,136.73
2025-09-16T12:21:45.246824,AAPL,139.71
2025-09-16T12:21:45.259441,AAPL,136.63
2025-09-16T12:21:45.270225,AAPL,132.7
2025-09-16T12:21:45.280795,AAPL,135.02
2025-09-16T12:21:45.293397,AAPL,136.64
2025-09-16T12:21:45.306022,AAPL,140.6
2025-09-16T12:21:45.318303,AAPL,143.31
2025-09-16T12:21:45.330900,AAPL,149.66
2025-09-16T12:21:45.343490,AAPL,149.81
2025-09-16T12:21:45.356097,AAPL,155.68
2025-09-16T12:21:45.367578,AAPL,156.34
2025-09-16T12:21:45.380169,AAPL,158.05
2025-09-16T12:21:45.392744,AAPL,154.35
2025-09-16T12:21:45.405354,AAPL,158.1
2025-09-16T12:21:45.415532,AAPL,161.29
2025-09-16T12:21:45.428085,AAPL,157.68
2025-09-16T12:21:45.439626,AAPL,152.71
2025-09-16T12:21:45.452221,AAPL,154.55
2025-09-16T12:21:45.463612,AAPL,151.21
2025-09-16T12:21:45.476206,AAPL,151.57
2025-09-16T12:21:45.488799,AAPL,150.2
2025-09-16T12:21:45.500529,AAPL,147.97
2025-09-16T12:21:45.511651,AAPL,149.72
2025-09-16T12:21:45.522991,AAPL,147.56
2025-09-16T12:21:45.535592,AAPL,147.22
2025-09-16T12:21:45.548211,AAPL,150.45
2025-09-16T12:21:45.559721,AAPL,144.72
2025-09-16T12:21:45.572332,AAPL,145.96
2025-09-16T12:21:45.584930,AAPL,145.38
2025-09-16T12:21:45.597522,AAPL,148.48
2025-09-16T12:21:45.610119,AAPL,150.89
2025-09-16T12:21:45.621843,AAPL,153.0
2025-09-16T12:21:45.634449,AAPL,154.26
2025-09-16T12:21:45.647051,AAPL,154.58
2025-09-16T12:21:45.658432,AAPL,155.31
2025-09-16T12:21:45.671048,AAPL,157.5
2025-09-16T12:21:45.683649,AAPL,155.91
2025-09-16T12:21:45.696239,AAPL,157.51
2025-09-16T12:21:45.707830,AAPL,157.67
2025-09-16T12:21:45.720433,AAPL,154.59
2025-09-16T12:21:45.733038,AAPL,156.41
2025-09-16T12:21:45.745641,AAPL,153.62
2025-09-16T12:21:45.756418,AAPL,146.82
2025-09-16T12:21:45.769029,AAPL,147.25
2025-09-16T12:21:45.781608,AAPL,141.37
2025-09-16T12:21:45.794186,AAPL,137.77
2025-09-16T12:21:45.806776,AAPL,137.76
2025-09-16T12:21:45.817531,AAPL,139.53
2025-09-16T12:21:45.830127,AAPL,141.59
2025-09-16T12:21:45.842724,AAPL,140.51
2025-09-16T12:21:45.855166,AAPL,140.64
2025-09-16T12:21:45.867765,AAPL,143.91
2025-09-16T12:21:45.880347,AAPL,143.37
2025-09-16T12:21:45.891057,AAPL,144.08
2025-09-16T12:21:45.903654,AAPL,144.39
2025-09-16T12:21:45.916268,AAPL,142.6
2025-09-16T12:21:45.928917,AAPL,138.23
2025-09-16T12:21:45.939627,AAPL,139.74
2025-09-16T12:21:45.952314,AAPL,134.88
2025-09-16T12:21:45.964927,AAPL,133.99
2025-09-16T12:21:45.977566,AAPL,135.02
2025-09-16T12:21:45.989719,AAPL,135.99
2025-09-16T12:21:46.000986,AAPL,136.22
2025-09-16T12:21:46.013539,AAPL,139.99
2025-09-16T12:21:46.026165,AAPL,140.93
2025-09-16T12:21:46.036568,AAPL,139.29
2025-09-16T12:21:46.048663,AAPL,137.36
2025-09-16T12:21:46.061326,AAPL,140.91
2025-09-16T12:21:46.073453,AAPL,136.74
2025-09-16T12:21:46.084052,AAPL,131.97
2025-09-16T12:21:46.096633,AAPL,137.38
2025-09-16T12:21:46.108521,AAPL,139.32
2025-09-16T12:21:46.121132,AAPL,135.73
2025-09-16T12:21:46.132065,AAPL,132.27
2025-09-16T12:21:46.144669,AAPL,130.75
2025-09-16T12:21:46.157274,AAPL,129.76
2025-09-16T12:21:46.167410,AAPL,129.68
2025-09-16T12:21:46.178314,AAPL,130.71
2025-09-16T12:21:46.189671,AAPL,130.07
2025-09-16T12:21:46.201056,AAPL,130.66
2025-09-16T12:21:46.212170,AAPL,135.11
2025-09-16T12:21:46.224767,AAPL,136.99
2025-09-16T12:21:46.237375,AAPL,138.09
2025-09-16T12:21:46.250000,AAPL,137.01
2025-09-16T12:21:46.262612,AAPL,141.13
2025-09-16T12:21:46.274785,AAPL,134.24
2025-09-16T12:21:46.287430,AAPL,135.84
2025-09-16T12:21:46.298741,AAPL,135.11
2025-09-16T12:21:46.311327,AAPL,137.98
2025-09-16T12:21:46.323444,AAPL,136.91
2025-09-16T12:21:46.334121,AAPL,136.52
2025-09-16T12:21:46.346697,AAPL,135.93
2025-09-16T12:21:46.358502,AAPL,136.3
2025-09-16T12:21:46.371081,AAPL,138.33
2025-09-16T12:21:46.383660,AAPL,142.46
2025-09-16T12:21:46.396242,AAPL,142.57
2025-09-16T12:21:46.407211,AAPL,142.43
2025-09-16T12:21:46.419808,AAPL,150.26
2025-09-16T12:21:46.432386,AAPL,143.86
2025-09-16T12:21:46.443673,AAPL,141.57
2025-09-16T12:21:46.456268,AAPL,142.89
2025-09-16T12:21:46.467694,AAPL,143.31
2025-09-16T12:21:46.480186,AAPL,146.9
2025-09-16T12:21:46.491790,AAPL,145.39
2025-09-16T12:21:46.502091,AAPL,145.76
2025-09-16T12:21:46.514209,AAPL,148.05
2025-09-16T12:21:46.525063,AAPL,147.49
2025-09-16T12:21:46.535856,AAPL,150.62
2025-09-16T12:21:46.546154,AAPL,153.6
2025-09-16T12:21:46.557028,AAPL,155.55
2025-09-16T12:21:46.567670,AAPL,157.8
2025-09-16T12:21:46.580214,AAPL,156.85
2025-09-16T12:21:46.592823,AAPL,159.52
2025-09-16T12:21:46.603232,AAPL,158.69
2025-09-16T12:21:46.613965,AAPL,160.09
2025-09-16T12:21:46.626612,AAPL,167.05
2025-09-16T12:21:46.639228,AAPL,170.06
2025-09-16T12:21:46.651842,AAPL,170.6
2025-09-16T12:21:46.664106,AAPL,172.17
2025-09-16T12:21:46.676715,AAPL,173.19
2025-09-16T12:21:46.688971,AAPL,176.94
2025-09-16T12:21:46.701132,AAPL,179.82
2025-09-16T12:21:46.713731,AAPL,175.98
2025-09-16T12:21:46.724335,AAPL,171.56
2025-09-16T12:21:46.734978,AAPL,171.79
2025-09-16T12:21:46.747581,AAPL,169.62
2025-09-16T12:21:46.757762,AAPL,163.5
2025-09-16T12:21:46.770356,AAPL,167.29
2025-09-16T12:21:46.782930,AAPL,167.23
2025-09-16T12:21:46.795563,AAPL,166.66
2025-09-16T12:21:46.806345,AAPL,162.66
2025-09-16T12:21:46.818614,AAPL,161.97
2025-09-16T12:21:46.830769,AAPL,167.03
2025-09-16T12:21:46.842835,AAPL,164.7
2025-09-16T12:21:46.855155,AAPL,167.42
2025-09-16T12:21:46.867752,AAPL,170.41
2025-09-16T12:21:46.880338,AAPL,168.3
2025-09-16T12:21:46.893200,AAPL,168.57
2025-09-16T12:21:46.905819,AAPL,168.29
2025-09-16T12:21:46.918219,AAPL,164.63
2025-09-16T12:21:46.930810,AAPL,166.08
2025-09-16T12:21:46.941516,AAPL,168.98
2025-09-16T12:21:46.954089,AAPL,168.34
2025-09-16T12:21:46.966688,AAPL,169.76
2025-09-16T12:21:46.979276,AAPL,176.55
2025-09-16T12:21:46.991349,AAPL,178.43
2025-09-16T12:21:47.003585,AAPL,178.97
2025-09-16T12:21:47.015836,AAPL,178.72
2025-09-16T12:21:47.027355,AAPL,181.39
2025-09-16T12:21:47.038482,AAPL,182.4
2025-09-16T12:21:47.051076,AAPL,180.84
2025-09-16T12:21:47.063511,AAPL,179.66
2025-09-16T12:21:47.076121,AAPL,181.99
2025-09-16T12:21:47.088721,AAPL,179.09
2025-09-16T12:21:47.099794,AAPL,178.38
2025-09-16T12:21:47.112401,AAPL,181.55
2025-09-16T12:21:47.123013,AAPL,180.94
2025-09-16T12:21:47.135823,AAPL,176.62
2025-09-16T12:21:47.147277,AAPL,173.66
2025-09-16T12:21:47.159929,AAPL,171.98
2025-09-16T12:21:47.171810,AAPL,178.32
2025-09-16T12:21:47.183015,AAPL,176.89
2025-09-16T12:21:47.195610,AAPL,173.83
2025-09-16T12:21:47.208257,AAPL,172.14
2025-09-16T12:21:47.220871,AAPL,168.83
2025-09-16T12:21:47.233471,AAPL,165.12
2025-09-16T12:21:47.246132,AAPL,164.21
2025-09-16T12:21:47.258849,AAPL,157.12
2025-09-16T12:21:47.269376,AAPL,163.38
2025-09-16T12:21:47.280817,AAPL,162.1
2025-09-16T12:21:47.293441,AAPL,157.95
2025-09-16T12:21:47.306085,AAPL,162.5
2025-09-16T12:21:47.318715,AAPL,160.76
2025-09-16T12:21:47.329788,AAPL,159.03
2025-09-16T12:21:47.342401,AAPL,166.15
2025-09-16T12:21:47.355025,AAPL,167.93
2025-09-16T12:21:47.367618,AAPL,169.57
2025-09-16T12:21:47.380212,AAPL,170.19
2025-09-16T12:21:47.392800,AAPL,159.31
2025-09-16T12:21:47.405402,AAPL,165.81
2025-09-16T12:21:47.417986,AAPL,163.22
2025-09-16T12:21:47.430582,AAPL,169.26
2025-09-16T12:21:47.441570,AAPL,162.14
2025-09-16T12:21:47.453711,AAPL,158.54
2025-09-16T12:21:47.464116,AAPL,166.97
2025-09-16T12:21:47.476745,AAPL,164.26
2025-09-16T12:21:47.487356,AAPL,163.97
2025-09-16T12:21:47.499086,AAPL,161.46
2025-09-16T12:21:47.511680,AAPL,159.81
2025-09-16T12:21:47.522524,AAPL,157.53
2025-09-16T12:21:47.535117,AAPL,157.39
2025-09-16T12:21:47.547703,AAPL,157.43
2025-09-16T12:21:47.558388,AAPL,154.88
2025-09-16T12:21:47.570986,AAPL,156.4
2025-09-16T12:21:47.581363,AAPL,164.13
2025-09-16T12:21:47.593956,AAPL,162.71
2025-09-16T12:21:47.606474,AAPL,163.66
2025-09-16T12:21:47.617535,AAPL,162.02
2025-09-16T12:21:47.627796,AAPL,159.42
2025-09-16T12:21:47.639643,AAPL,159.92
2025-09-16T12:21:47.652273,AAPL,161.47
2025-09-16T12:21:47.664897,AAPL,164.59
2025-09-16T12:21:47.677469,AAPL,168.02
2025-09-16T12:21:47.689637,AAPL,172.3
2025-09-16T12:21:47.702226,AAPL,169.62
2025-09-16T12:21:47.714826,AAPL,168.29
2025-09-16T12:21:47.727416,AAPL,167.8
2025-09-16T12:21:47.740012,AAPL,166.46
2025-09-16T12:21:47.752605,AAPL,169.12
2025-09-16T12:21:47.765222,AAPL,167.63
2025-09-16T12:21:47.777821,AAPL,170.02
2025-09-16T12:21:47.789793,AAPL,164.96
2025-09-16T12:21:47.801041,AAPL,167.98
2025-09-16T12:21:47.813495,AAPL,169.78
2025-09-16T12:21:47.823738,AAPL,173.6
2025-09-16T12:21:47.835592,AAPL,179.84
2025-09-16T12:21:47.848154,AAPL,179.85
2025-09-16T12:21:47.860694,AAPL,178.95
2025-09-16T12:21:47.872894,AAPL,174.55
2025-09-16T12:21:47.885413,AAPL,173.86
2025-09-16T12:21:47.897945,AAPL,176.84
2025-09-16T12:21:47.910497,AAPL,172.86
2025-09-16T12:21:47.922917,AAPL,170.23
2025-09-16T12:21:47.935482,AAPL,169.31
2025-09-16T12:21:47.948028,AAPL,174.86
2025-09-16T12:21:47.960559,AAPL,178.45
2025-09-16T12:21:47.973096,AAPL,182.09
